pessoa_idade,pessoa_salario_anual,pessoa_status_propriedade,pessoa_tempo_trabalho,emprestimo_motivo,emprestimo_pontuacao,emprestimo_valor_total,emprestimo_taxa_juros,emprestimo_inadimplente,emprestimo_renda_percentual,historico_inadimplencia,historico_tempo_credito
26,34000.0,Alugada,1,Empreendimento,C,5500.0,13.11,0,0.16,N,3.0
24,100000.0,Hipotecada,2,Educativo,B,7700.0,10.74,0,0.08,N,2.0
27,66300.0,Hipotecada,11,Médico,D,21000.0,15.62,1,0.27,S,10.0
29,37000.0,Própria,2,Educativo,A,2800.0,7.66,0,0.08,N,5.0
24,69764.0,Alugada,2,Pessoal,D,1500.0,14.42,1,0.02,S,4.0
24,53184.0,Hipotecada,8,Pessoal,B,13500.0,10.99,0,0.25,N,4.0
26,50000.0,Alugada,1,Empreendimento,B,12000.0,11.01363026788837,0,0.24,N,4.0
24,56004.0,Hipotecada,5,Pagamento de débitos,B,6000.0,10.0,1,0.11,N,3.0
35,26400.0,Alugada,2,Pagamento de débitos,D,6000.0,16.29,1,0.23,S,8.0
26,53000.0,Alugada,4,Educativo,B,6800.0,9.91,0,0.13,N,4.0
28,65000.0,Alugada,9,Pessoal,A,10400.0,5.42,0,0.16,N,8.0
24,74900.0,Hipotecada,8,Empreendimento,A,3500.0,6.39,0,0.05,N,2.0
29,65000.0,Hipotecada,7,Pessoal,B,14000.0,11.01363026788837,0,0.1702273126206802,N,10.0
31,130000.0,Alugada,6,Empreendimento,D,12000.0,16.49,0,0.09,N,10.0
35,42000.0,Alugada,7,Médico,B,10000.0,11.01363026788837,1,0.1702273126206802,N,2.0
25,50160.0,Alugada,0,Pagamento de débitos,D,3000.0,14.42,1,0.06,N,2.0
26,64000.0,Alugada,2,Médico,A,3000.0,11.01363026788837,0,0.05,N,4.0
28,35376.0,Hipotecada,4,Pessoal,A,1500.0,8.49,0,0.04,N,10.0
33,114996.0,Hipotecada,0,Pessoal,B,7450.0,11.71,0,0.06,N,5.0
21,20000.0,Alugada,5,Pessoal,C,4500.0,13.49,0,0.23,N,2.0
31,40000.0,Alugada,0,Empreendimento,B,5000.0,9.45,0,0.13,N,10.0
22,54000.0,Alugada,2,Médico,D,7000.0,14.96,1,0.13,S,2.0
29,85000.0,Hipotecada,12,Pessoal,B,25000.0,9.25,0,0.29,N,10.0
23,45000.0,Alugada,2,Pessoal,B,11200.0,10.59,0,0.25,N,2.0
30,74797.0,Hipotecada,14,Médico,E,4800.0,18.79,1,0.05,S,7.0
22,24000.0,Alugada,2,Melhora do lar,B,6000.0,12.18,1,0.25,N,3.0
25,87000.0,Alugada,3,Médico,B,8000.0,10.37,0,0.09,N,2.0
27,52600.0,Hipotecada,2,Pessoal,D,21600.0,17.27,1,0.41,N,9.0
43,36000.0,Alugada,4,Pessoal,A,10400.0,7.66,0,0.29,N,14.0
28,46000.0,Alugada,3,Médico,B,12000.0,11.01363026788837,0,0.26,N,8.0
24,60000.0,Alugada,0,Pessoal,B,12000.0,12.21,0,0.2,N,2.0
24,50000.0,Própria,7,Melhora do lar,B,20000.0,12.69,0,0.4,N,2.0
29,120000.0,Hipotecada,5,Médico,B,9000.0,10.25,0,0.07,N,10.0
22,69000.0,Hipotecada,4,Educativo,A,1000.0,7.4,0,0.01,N,2.0
29,69996.0,Hipotecada,11,Educativo,A,3400.0,6.39,0,0.05,N,6.0
28,55000.0,Alugada,4,Melhora do lar,B,12000.0,10.36,0,0.22,N,7.0
22,48156.0,Hipotecada,6,Pagamento de débitos,A,3000.0,11.01363026788837,0,0.06,N,2.0
34,45204.0,Hipotecada,4,Pessoal,A,5000.0,9.63,0,0.11,N,9.0
24,21600.0,Alugada,0,Médico,A,1450.0,11.01363026788837,0,0.07,N,3.0
30,50000.0,Hipotecada,11,Pagamento de débitos,B,1400.0,10.36,0,0.03,N,8.0
25,36000.0,Hipotecada,3,Pagamento de débitos,C,7000.0,12.73,0,0.19,S,2.0
28,65000.0,Própria,13,Empreendimento,A,8000.0,7.66,0,0.12,N,7.0
40,36100.0,Alugada,9,Empreendimento,B,15250.0,12.53,1,0.42,N,16.0
30,95000.0,Hipotecada,6,Melhora do lar,A,12000.0,8.94,0,0.13,N,5.0
24,34000.0,Alugada,0,Pessoal,A,6000.0,8.9,0,0.18,N,4.0
33,21000.0,Própria,1,Melhora do lar,B,7750.0,11.83,0,0.37,N,7.0
26,55000.0,Alugada,0,Empreendimento,A,9000.0,11.01363026788837,0,0.16,N,2.0
32,19200.0,Alugada,4,Educativo,A,9000.0,7.29,0,0.1,N,8.0
37,75996.0,Hipotecada,2,Pagamento de débitos,A,4400.0,11.01363026788837,0,0.06,N,17.0
33,26400.0,Alugada,3,Médico,B,1000.0,10.99,0,0.04,N,7.0
23,62000.0,Hipotecada,6,Educativo,B,1800.0,11.71,0,0.03,N,3.0
28,50000.0,Alugada,0,Pessoal,C,10800.0,13.49,0,0.22,S,5.0
47,25000.0,Própria,2,Pessoal,C,10750.0,14.22,0,0.43,S,16.0
24,110000.0,Hipotecada,8,Pessoal,D,10000.0,15.62,0,0.09,S,4.0
24,78500.0,Hipotecada,8,Empreendimento,A,6000.0,7.49,0,0.08,N,4.0
24,22000.0,Alugada,3,Pessoal,B,3000.0,10.33,0,0.14,N,2.0
45,66000.0,Alugada,4,Melhora do lar,B,13650.0,12.42,0,0.21,N,11.0
24,80000.0,Hipotecada,0,Pessoal,A,6000.0,8.59,0,0.07,N,4.0
27,65000.0,Alugada,5,Educativo,C,15000.0,12.84,0,0.23,S,5.0
24,99000.0,Hipotecada,8,Educativo,B,12250.0,9.88,0,0.12,N,2.0
22,51000.0,Alugada,6,Empreendimento,B,5650.0,9.91,0,0.11,N,4.0
27,44000.0,Alugada,12,Médico,D,10000.0,16.77,0,0.23,N,9.0
41,30840.0,Alugada,8,Médico,B,6000.0,10.59,0,0.19,N,13.0
26,19200.0,Própria,0,Educativo,B,9250.0,11.01363026788837,1,0.48,N,2.0
25,55000.0,Própria,9,Educativo,C,10000.0,13.57,0,0.18,S,2.0
22,18000.0,Alugada,4,Pagamento de débitos,C,2400.0,13.61,0,0.13,S,3.0
27,40000.0,Alugada,4,Pessoal,D,10000.0,11.01363026788837,0,0.25,S,6.0
24,39828.0,Própria,4,Médico,B,3000.0,8.88,0,0.08,N,4.0
25,109000.0,Hipotecada,5,Pessoal,B,15000.0,10.25,0,0.14,N,2.0
23,58000.0,Alugada,4,Educativo,B,8000.0,10.37,0,0.14,N,2.0
27,130000.0,Hipotecada,11,Pagamento de débitos,A,10200.0,7.51,0,0.08,N,6.0
28,33000.0,Alugada,10,Pessoal,A,15000.0,11.01363026788837,1,0.45,N,6.0
36,64000.0,Hipotecada,20,Pagamento de débitos,E,6800.0,18.39,1,0.11,S,12.0
31,72000.0,Alugada,15,Melhora do lar,C,6000.0,13.23,0,0.08,N,5.0
27,58000.0,Alugada,0,Educativo,C,4600.0,13.99,0,0.08,S,10.0
26,116600.0,Alugada,2,Melhora do lar,C,7500.0,11.59,0,0.06,S,3.0
31,40000.0,Alugada,2,Empreendimento,C,10000.0,11.41,0,0.25,N,5.0
24,42000.0,Alugada,2,Empreendimento,C,1000.0,13.16,0,0.02,N,2.0
28,66028.68784029038,Hipotecada,2,Educativo,B,4600.0,9.99,0,0.06,N,2.0
25,36000.0,Alugada,7,Médico,B,11325.0,12.69,1,0.31,N,4.0
46,39000.0,Alugada,2,Pagamento de débitos,B,15000.0,10.99,1,0.38,N,12.0
23,40000.0,Hipotecada,1,Educativo,B,4000.0,11.48,0,0.1,N,3.0
23,65000.0,Alugada,7,Empreendimento,B,15000.0,11.12,0,0.23,N,3.0
21,48000.0,Hipotecada,1,Educativo,B,3500.0,10.25,1,0.07,N,3.0
26,65600.0,Alugada,5,Educativo,A,9590.576529119111,5.99,0,0.17,N,2.0
27,100000.0,Hipotecada,5,Educativo,A,4000.0,8.32,0,0.06,N,2.0
22,14400.0,Alugada,1,Empreendimento,D,5600.0,14.59,1,0.39,S,2.0
23,93000.0,Alugada,6,Pessoal,C,20000.0,13.22,1,0.22,N,3.0
27,71738.0,Hipotecada,4,Educativo,B,11500.0,9.63,0,0.16,N,9.0
27,69000.0,Alugada,5,Empreendimento,E,25000.0,13.75,1,0.36,S,6.0
25,56000.0,Hipotecada,9,Empreendimento,B,12375.0,11.49,0,0.22,N,4.0
21,24000.0,Alugada,3,Melhora do lar,D,5000.0,11.01363026788837,1,0.21,S,2.0
23,91000.0,Hipotecada,7,Pagamento de débitos,C,7500.0,11.97,0,0.08,S,2.0
34,47125.0,Hipotecada,12,Empreendimento,B,3200.0,10.99,0,0.07,N,8.0
27,33600.0,Alugada,11,Pagamento de débitos,A,15000.0,5.79,1,0.45,N,8.0
27,36500.0,Alugada,3,Pagamento de débitos,C,7000.0,10.78,0,0.19,N,8.0
31,100000.0,Hipotecada,11,Melhora do lar,A,8000.0,6.99,0,0.08,N,7.0
25,41000.0,Alugada,3,Empreendimento,B,3000.0,11.01363026788837,0,0.07,N,3.0
34,69204.0,Alugada,4,Pessoal,B,10000.0,12.18,0,0.14,N,6.0
33,54400.0,Hipotecada,2,Médico,B,5000.0,11.86,1,0.08,N,9.0
22,54000.0,Hipotecada,6,Pagamento de débitos,B,3000.0,10.0,0,0.06,N,3.0
22,102000.0,Própria,1,Médico,C,7000.0,12.87,0,0.07,N,3.0
28,70000.0,Hipotecada,7,Educativo,A,8000.0,6.62,0,0.11,N,5.0
35,37000.0,Própria,1,Educativo,A,10000.0,11.01363026788837,0,0.1702273126206802,N,3.0
22,50000.0,Alugada,1,Médico,B,16800.0,12.53,1,0.34,N,3.0
26,69000.0,Alugada,0,Pagamento de débitos,F,24000.0,15.83,1,0.35,N,3.0
27,72000.0,Hipotecada,2,Educativo,B,2600.0,9.25,0,0.04,N,7.0
24,44000.0,Hipotecada,8,Pagamento de débitos,A,10750.0,6.17,0,0.24,N,3.0
21,30000.0,Alugada,0,Educativo,B,1000.0,10.99,0,0.03,N,4.0
23,60000.0,Alugada,4,Empreendimento,A,3600.0,7.9,0,0.06,N,2.0
33,88296.0,Hipotecada,0,Pagamento de débitos,E,15000.0,15.88,1,0.17,N,8.0
24,28000.0,Alugada,1,Médico,A,9500.0,5.99,1,0.34,N,3.0
29,60000.0,Alugada,2,Empreendimento,C,11200.0,14.22,0,0.19,S,10.0
21,88000.0,Hipotecada,1,Pessoal,D,25000.0,14.83,1,0.28,N,4.0
21,45000.0,Alugada,1,Pessoal,A,6800.0,5.79,0,0.15,N,3.0
25,125000.0,Hipotecada,5,Melhora do lar,B,15000.0,11.01363026788837,0,0.14,N,3.0
32,85000.0,Hipotecada,3,Melhora do lar,B,15000.0,11.01363026788837,0,0.14,N,3.0
27,35100.0,Alugada,1,Melhora do lar,B,15000.0,11.01363026788837,0,0.14,N,3.0
28,66028.68784029038,Alugada,3,Melhora do lar,B,15000.0,11.01363026788837,0,0.14,N,3.0
23,30000.0,Própria,1,Pagamento de débitos,D,4000.0,15.65,0,0.13,S,4.0
25,48000.0,Hipotecada,0,Médico,C,23500.0,13.49,0,0.49,S,4.0
27,39600.0,Própria,7,Melhora do lar,A,9900.0,6.54,0,0.25,N,5.0
28,135000.0,Alugada,8,Médico,B,10800.0,11.01363026788837,0,0.08,N,7.0
26,37000.0,Alugada,10,Pessoal,B,6300.0,10.99,0,0.17,N,3.0
37,88000.0,Alugada,11,Pessoal,A,3000.0,7.4,0,0.03,N,15.0
58,100000.0,Alugada,6,Educativo,A,12000.0,8.9,0,0.12,N,30.0
44,54000.0,Alugada,4,Educativo,C,4800.0,10.37,0,0.1,N,10.0
22,46500.0,Hipotecada,1,Educativo,B,4000.0,10.62,0,0.09,N,3.0
27,87000.0,Hipotecada,2,Empreendimento,A,7200.0,9.63,0,0.08,N,6.0
32,130000.0,Alugada,0,Pessoal,A,16000.0,11.01363026788837,0,0.12,N,10.0
22,48996.0,Alugada,4,Educativo,C,10000.0,12.87,0,0.2,N,2.0
30,69000.0,Hipotecada,13,Empreendimento,B,10000.0,9.99,0,0.14,N,9.0
22,44052.0,Alugada,3,Pagamento de débitos,D,5500.0,11.01363026788837,1,0.12,S,2.0
33,66000.0,Própria,16,Melhora do lar,A,3500.0,11.01363026788837,0,0.05,N,5.0
23,25920.0,Alugada,4,Educativo,D,10000.0,15.58,1,0.39,N,2.0
27,35040.0,Alugada,11,Médico,B,2000.0,10.99,0,0.06,N,10.0
25,40800.0,Alugada,9,Pessoal,D,5600.0,16.77,0,0.14,N,3.0
21,46800.0,Alugada,3,Pessoal,D,12000.0,15.21,0,0.26,S,3.0
28,49000.0,Hipotecada,11,Empreendimento,C,8025.0,11.01363026788837,1,0.16,S,7.0
22,61200.0,Hipotecada,6,Médico,E,16000.0,16.45,1,0.22,N,4.0
28,41500.0,Alugada,3,Médico,D,11000.0,15.33,1,0.27,S,5.0
23,60000.0,Alugada,3,Empreendimento,D,10400.0,14.91,0,0.17,S,4.0
23,78000.0,Hipotecada,0,Médico,A,10000.0,6.62,0,0.13,N,2.0
33,61500.0,Alugada,7,Educativo,A,6000.0,5.79,0,0.1,N,10.0
30,95000.0,Hipotecada,0,Pagamento de débitos,A,10000.0,7.51,0,0.11,N,9.0
26,29040.0,Alugada,2,Educativo,B,15000.0,9.62,1,0.52,N,4.0
23,87000.0,Alugada,4,Educativo,C,2100.0,11.01363026788837,0,0.02,N,2.0
31,30000.0,Hipotecada,5,Médico,D,4000.0,15.62,1,0.13,S,7.0
32,38400.0,Própria,4,Médico,B,2400.0,9.99,0,0.06,N,7.0
31,40000.0,Hipotecada,5,Pessoal,A,14000.0,6.03,0,0.35,N,10.0
26,21000.0,Alugada,3,Pessoal,B,3000.0,10.59,0,0.14,N,2.0
29,54000.0,Alugada,12,Pessoal,B,10000.0,11.71,1,0.19,N,7.0
34,60100.0,Hipotecada,6,Educativo,A,1500.0,6.03,0,0.02,N,6.0
33,125000.0,Hipotecada,2,Médico,A,20000.0,7.88,0,0.16,N,5.0
22,100000.0,Hipotecada,6,Educativo,B,14350.0,9.99,0,0.14,N,2.0
24,42000.0,Hipotecada,8,Pagamento de débitos,B,22250.0,11.11,0,0.53,N,3.0
61,53000.0,Hipotecada,3,Pessoal,A,7000.0,7.49,0,0.13,N,23.0
27,45000.0,Própria,9,Pessoal,A,12000.0,6.03,0,0.27,N,5.0
39,80000.0,Hipotecada,18,Médico,C,5600.0,13.43,0,0.07,N,17.0
22,52320.0,Hipotecada,6,Educativo,D,15000.0,12.86,0,0.29,N,2.0
29,32400.0,Alugada,4,Médico,A,5000.0,8.9,0,0.15,N,8.0
23,119500.0,Hipotecada,4,Pessoal,A,24000.0,7.51,0,0.2,N,2.0
38,34000.0,Própria,4,Melhora do lar,C,11000.0,13.98,0,0.32,S,17.0
22,20000.0,Própria,1,Empreendimento,C,5000.0,14.72,0,0.25,N,3.0
27,42000.0,Alugada,2,Pessoal,B,12000.0,10.65,0,0.29,N,7.0
24,45600.0,Hipotecada,0,Educativo,A,7200.0,6.91,0,0.16,N,2.0
34,56400.0,Própria,8,Médico,A,12100.0,5.79,0,0.21,N,9.0
25,48000.0,Hipotecada,8,Pessoal,A,2250.0,8.49,1,0.05,N,3.0
33,30000.0,Alugada,11,Médico,C,10000.0,11.03,1,0.33,N,6.0
22,23000.0,Alugada,1,Médico,F,2800.0,21.74,1,0.12,N,4.0
38,12000.0,Própria,4,Educativo,A,4800.0,7.29,1,0.4,N,12.0
28,60000.0,Hipotecada,0,Pagamento de débitos,A,16000.0,6.54,0,0.27,N,6.0
25,84000.0,Hipotecada,9,Médico,B,5000.0,10.99,0,0.06,N,2.0
23,80000.0,Alugada,1,Empreendimento,B,2000.0,9.99,0,0.03,N,4.0
24,48000.0,Hipotecada,2,Melhora do lar,A,5000.0,7.68,0,0.1,N,4.0
30,53000.0,Alugada,4,Pagamento de débitos,A,6000.0,13.92,0,0.1702273126206802,S,4.0
38,50000.0,Hipotecada,6,Pessoal,D,3000.0,15.05,0,0.06,N,12.0
27,30000.0,Alugada,2,Pagamento de débitos,E,5000.0,17.99,1,0.17,S,10.0
21,23000.0,Alugada,0,Educativo,B,18000.0,10.99,1,0.33,N,4.0
32,45996.0,Alugada,2,Médico,B,1800.0,11.58,0,0.04,N,9.0
25,74000.0,Alugada,2,Empreendimento,A,12000.0,7.88,0,0.16,N,3.0
24,130000.0,Própria,8,Empreendimento,B,22800.0,11.01363026788837,0,0.18,N,2.0
27,66000.0,Alugada,6,Empreendimento,A,10000.0,7.9,0,0.15,N,7.0
27,44004.0,Alugada,2,Pessoal,E,6000.0,17.19,1,0.14,S,5.0
26,35000.0,Alugada,10,Educativo,B,12875.0,11.01363026788837,1,0.37,N,3.0
22,75000.0,Hipotecada,4,Empreendimento,A,9000.0,6.99,0,0.12,N,3.0
24,76000.0,Hipotecada,8,Educativo,B,13500.0,9.99,0,0.18,N,4.0
25,63600.0,Hipotecada,9,Pagamento de débitos,B,7000.0,11.49,1,0.11,N,4.0
25,50000.0,Alugada,3,Pessoal,D,4000.0,14.61,0,0.08,S,4.0
21,57192.0,Hipotecada,0,Médico,A,8000.0,7.49,0,0.14,N,3.0
29,58000.0,Outros,0,Melhora do lar,B,14000.0,11.83,0,0.24,N,8.0
23,33504.0,Alugada,5,Empreendimento,C,12000.0,13.11,1,0.36,S,4.0
29,90000.0,Hipotecada,14,Melhora do lar,B,15000.0,11.11,0,0.17,N,9.0
26,22000.0,Alugada,10,Empreendimento,B,10000.0,9.63,1,0.45,N,4.0
35,30000.0,Hipotecada,3,Pagamento de débitos,A,2975.0,5.99,0,0.1,N,5.0
24,67200.0,Alugada,4,Educativo,B,5000.0,11.01363026788837,0,0.07,N,4.0
23,110000.0,Hipotecada,4,Educativo,B,25000.0,9.91,0,0.23,N,3.0
27,40800.0,Hipotecada,7,Educativo,C,8500.0,11.01363026788837,0,0.23,N,6.0
27,30000.0,Alugada,0,Pessoal,D,10000.0,15.31,1,0.33,N,7.0
23,36000.0,Alugada,1,Pessoal,D,7500.0,12.61,1,0.21,S,2.0
26,76000.0,Alugada,6,Pessoal,C,8000.0,13.11,0,0.11,N,3.0
23,53664.0,Hipotecada,7,Pagamento de débitos,B,15000.0,10.75,0,0.28,N,2.0
30,39996.0,Hipotecada,2,Pessoal,B,10000.0,10.75,0,0.25,N,8.0
25,64000.0,Alugada,9,Educativo,D,5000.0,15.33,0,0.08,S,4.0
23,39000.0,Alugada,1,Pagamento de débitos,D,6000.0,15.99,1,0.15,S,3.0
27,50000.0,Hipotecada,4,Pessoal,B,9590.576529119111,11.01363026788837,1,0.16,N,4.0
22,50000.0,Hipotecada,6,Pessoal,B,8000.0,11.12,0,0.16,N,3.0
24,16000.0,Alugada,0,Melhora do lar,C,8000.0,13.57,1,0.5,N,2.0
23,21600.0,Alugada,5,Empreendimento,A,7000.0,6.62,1,0.32,N,2.0
23,83000.0,Alugada,0,Empreendimento,A,12000.0,7.51,0,0.14,N,3.0
21,28776.0,Hipotecada,4,Empreendimento,A,8000.0,8.9,0,0.28,N,2.0
22,22292.0,Alugada,5,Pagamento de débitos,D,3500.0,16.49,1,0.16,N,3.0
34,29152.0,Alugada,4,Empreendimento,B,5000.0,10.36,0,0.17,N,7.0
24,47000.0,Hipotecada,5,Médico,A,15000.0,7.66,0,0.32,N,3.0
27,51600.0,Alugada,4,Empreendimento,A,12000.0,6.99,0,0.23,N,9.0
22,71760.0,Alugada,6,Educativo,A,15500.0,7.88,0,0.22,N,2.0
36,33481.0,Alugada,9,Médico,E,13475.0,15.68,1,0.4,S,15.0
24,40000.0,Alugada,2,Educativo,C,7000.0,11.34,0,0.17,S,2.0
33,95000.0,Hipotecada,4,Empreendimento,A,8000.0,5.79,0,0.08,N,10.0
25,84000.0,Alugada,5,Pagamento de débitos,B,9000.0,11.36,0,0.11,N,2.0
26,40000.0,Hipotecada,3,Empreendimento,A,3250.0,8.0,0,0.08,N,4.0
36,100000.0,Hipotecada,17,Pagamento de débitos,A,6000.0,7.14,0,0.06,N,17.0
22,63000.0,Alugada,5,Educativo,A,9225.0,5.99,0,0.15,N,4.0
40,50000.0,Hipotecada,1,Educativo,B,12000.0,11.01363026788837,0,0.24,N,15.0
23,114000.0,Hipotecada,7,Educativo,C,8000.0,12.68,0,0.07,S,3.0
23,50000.0,Hipotecada,2,Pessoal,B,4000.0,11.86,0,0.08,N,3.0
30,97192.0,Hipotecada,3,Pessoal,A,6500.0,7.29,0,0.07,N,10.0
26,21000.0,Alugada,0,Médico,B,4000.0,11.36,0,0.19,N,2.0
29,68000.0,Alugada,9,Empreendimento,C,14000.0,12.61,0,0.21,S,8.0
36,41000.0,Alugada,1,Pessoal,A,7000.0,9.63,0,0.17,N,14.0
24,51000.0,Alugada,4,Pagamento de débitos,E,10000.0,17.19,1,0.2,N,2.0
26,90000.0,Alugada,4,Pessoal,D,5000.0,16.77,0,0.06,S,3.0
24,73000.0,Alugada,8,Melhora do lar,B,19000.0,10.62,0,0.26,N,3.0
22,54000.0,Hipotecada,6,Pessoal,A,7000.0,8.94,0,0.13,N,2.0
22,43000.0,Própria,2,Empreendimento,B,22800.0,12.69,0,0.53,N,2.0
26,15600.0,Alugada,5,Pagamento de débitos,A,5000.0,5.99,1,0.32,N,3.0
25,37200.0,Alugada,3,Educativo,C,14500.0,13.85,1,0.39,S,3.0
28,60000.0,Hipotecada,4,Pessoal,B,3500.0,10.25,0,0.06,N,10.0
31,60000.0,Hipotecada,4,Pagamento de débitos,C,1500.0,12.99,0,0.03,N,10.0
34,138000.0,Hipotecada,14,Pagamento de débitos,B,25000.0,11.12,0,0.18,N,6.0
25,15000.0,Alugada,0,Empreendimento,A,2200.0,7.88,0,0.15,N,2.0
37,33000.0,Alugada,0,Empreendimento,A,10000.0,5.99,0,0.3,N,11.0
27,57000.0,Alugada,8,Educativo,A,5000.0,11.71,1,0.24,N,2.0
28,48000.0,Alugada,2,Empreendimento,B,4600.0,11.86,0,0.1,N,8.0
23,18000.0,Alugada,1,Melhora do lar,B,3000.0,11.71,1,0.17,N,4.0
22,44000.0,Alugada,7,Educativo,C,18000.0,13.57,1,0.41,S,4.0
25,60000.0,Alugada,3,Melhora do lar,C,7200.0,13.48,0,0.12,S,4.0
31,66000.0,Hipotecada,11,Melhora do lar,B,2400.0,9.91,1,0.04,N,5.0
27,74800.0,Hipotecada,1,Médico,B,21000.0,10.59,0,0.28,N,7.0
29,75000.0,Hipotecada,8,Pessoal,C,12000.0,13.16,1,0.16,S,7.0
25,55200.0,Hipotecada,5,Educativo,B,4225.0,12.42,0,0.08,N,2.0
40,32000.0,Alugada,19,Pagamento de débitos,B,9600.0,9.88,0,0.3,N,14.0
24,30000.0,Alugada,4,Médico,B,10000.0,14.93,0,0.12,N,3.0
25,108820.0,Alugada,4,Educativo,B,15000.0,9.63,0,0.14,N,3.0
24,80000.0,Própria,8,Médico,B,20000.0,9.51,0,0.25,N,2.0
29,50000.0,Alugada,4,Empreendimento,C,5050.0,12.73,0,0.1,S,7.0
44,43200.0,Alugada,4,Médico,A,6000.0,5.42,0,0.14,N,11.0
32,20400.0,Alugada,2,Pagamento de débitos,A,8000.0,8.49,1,0.39,N,6.0
22,50000.0,Alugada,3,Médico,C,13000.0,12.23,0,0.26,N,3.0
27,45000.0,Própria,4,Empreendimento,C,20000.0,12.84,0,0.44,N,10.0
27,72000.0,Alugada,6,Médico,A,22000.0,14.09,0,0.34,N,6.0
24,55000.0,Alugada,5,Empreendimento,A,9500.0,9.63,0,0.17,N,4.0
25,40000.0,Alugada,0,Empreendimento,B,5925.0,11.11,0,0.15,N,3.0
22,50361.0,Alugada,6,Educativo,C,12000.0,12.73,0,0.24,N,4.0
32,43625.0,Alugada,2,Educativo,B,1500.0,11.01363026788837,0,0.03,N,6.0
31,54000.0,Hipotecada,4,Empreendimento,A,6000.0,7.66,0,0.11,N,6.0
23,62500.0,Hipotecada,4,Pagamento de débitos,A,23525.0,7.9,0,0.38,N,3.0
25,57500.0,Hipotecada,5,Melhora do lar,C,12275.0,11.01363026788837,0,0.21,N,3.0
26,58650.0,Hipotecada,3,Médico,C,17500.0,11.01363026788837,1,0.25,N,4.0
35,100000.0,Hipotecada,9,Educativo,B,6000.0,9.99,0,0.06,N,7.0
28,42000.0,Alugada,3,Educativo,D,9600.0,14.61,0,0.23,N,9.0
26,34515.0,Hipotecada,11,Pagamento de débitos,A,5400.0,7.68,0,0.16,N,4.0
23,24000.0,Alugada,0,Educativo,C,2000.0,14.35,0,0.08,S,2.0
37,33888.0,Alugada,7,Educativo,D,3200.0,12.86,0,0.09,S,16.0
27,45600.0,Hipotecada,6,Empreendimento,A,15350.0,8.9,0,0.34,N,10.0
27,39000.0,Alugada,1,Empreendimento,D,6000.0,14.61,1,0.15,N,7.0
25,100000.0,Hipotecada,9,Pessoal,C,7000.0,13.98,0,0.07,N,3.0
22,77000.0,Hipotecada,5,Educativo,B,21000.0,11.48,0,0.27,N,3.0
26,57800.0,Hipotecada,0,Médico,D,15000.0,11.01363026788837,1,0.22,S,3.0
30,58000.0,Hipotecada,14,Pagamento de débitos,B,5350.0,9.99,0,0.09,N,9.0
25,66000.0,Alugada,1,Melhora do lar,B,5050.0,11.49,0,0.08,N,2.0
27,54000.0,Hipotecada,6,Empreendimento,C,10000.0,14.27,1,0.19,N,10.0
36,107004.0,Hipotecada,3,Melhora do lar,B,13000.0,11.83,0,0.12,N,15.0
24,40000.0,Alugada,1,Empreendimento,B,3825.0,10.0,0,0.1,N,3.0
23,44000.0,Alugada,1,Educativo,E,13000.0,18.39,1,0.3,S,3.0
22,31200.0,Alugada,1,Educativo,B,3200.0,11.99,0,0.1,N,4.0
31,77500.0,Alugada,4,Educativo,D,10000.0,16.49,0,0.13,S,7.0
26,45000.0,Alugada,1,Médico,A,4800.0,5.42,0,0.11,N,2.0
32,37000.0,Hipotecada,11,Melhora do lar,B,12000.0,11.86,0,0.32,N,9.0
35,80000.0,Alugada,5,Pagamento de débitos,A,4800.0,7.49,0,0.06,N,9.0
22,42000.0,Hipotecada,6,Empreendimento,C,14750.0,12.99,0,0.35,S,3.0
25,115000.0,Própria,5,Empreendimento,F,8000.0,19.13,0,0.07,S,2.0
32,65000.0,Própria,12,Empreendimento,B,10000.0,11.99,0,0.15,N,5.0
27,54000.0,Alugada,2,Médico,B,12100.0,9.45,0,0.22,N,6.0
31,60000.0,Hipotecada,15,Pagamento de débitos,B,5100.0,10.75,0,0.09,N,8.0
27,30000.0,Alugada,5,Educativo,B,12000.0,11.36,1,0.4,N,9.0
34,64000.0,Hipotecada,2,Educativo,A,9000.0,6.92,0,0.14,N,6.0
21,52000.0,Alugada,5,Pessoal,D,16000.0,15.7,1,0.31,N,4.0
23,50000.0,Alugada,7,Pessoal,A,15000.0,7.88,0,0.3,N,4.0
25,16400.0,Própria,1,Pessoal,A,5000.0,8.94,1,0.3,N,4.0
23,84000.0,Hipotecada,7,Educativo,A,16000.0,6.03,0,0.19,N,2.0
21,91000.0,Hipotecada,5,Empreendimento,B,20000.0,10.62,0,0.22,N,2.0
44,44000.0,Hipotecada,2,Empreendimento,C,5000.0,12.23,1,0.11,S,12.0
21,23000.0,Hipotecada,2,Pagamento de débitos,A,7000.0,8.9,0,0.3,N,4.0
32,52000.0,Própria,14,Empreendimento,A,15000.0,6.91,0,0.29,N,6.0
36,48000.0,Alugada,8,Pessoal,A,12150.0,5.79,0,0.25,N,14.0
36,33000.0,Alugada,2,Pessoal,B,4000.0,11.01363026788837,1,0.12,N,17.0
25,80000.0,Hipotecada,2,Educativo,B,22000.0,11.48,0,0.28,N,3.0
23,26400.0,Alugada,3,Educativo,D,10500.0,6.99,0,0.1702273126206802,N,2.0
24,62000.0,Hipotecada,2,Melhora do lar,B,8000.0,10.08,0,0.13,N,3.0
